"","EarlyInf.rA","EarlyInf.rB","LateInf.rA","LateInf.rB","MiddleInf.rA","MiddleInf.rB","Sporangia0.rA","Sporangia0.rB","Sporangia24.rA","Sporangia24.rB","Sporangia36.rA","Sporangia36.rB","Sporangia48.rA","Sporangia48.rB"
"HMI56_000283-T1",5.91615,4.11015,6.47865,4.55897,4.55386,4.47062,6.60698,8.83581,6.65153,14.8427,31.9502,31.6395,24.9282,34.6352
"HMI56_000287-T1",0.796671,0.525629,1.06717,0.853506,0.690269,1.03404,3.19814,4.04256,3.9478,6.50395,10.5369,9.62724,9.91859,14.4216
"HMI56_000292-T1",46.3313,23.8158,56.4338,8.9563,38.74,54.2654,87.9612,93.4638,80.9006,228.566,64.3556,73.2286,61.6995,84.2214
"HMI56_000294-T1",14.3757,23.9005,6.96079,13.6602,25.4871,12.1404,0,0,2.27274,2.91574,5.4544,5.36726,4.14308,6.86889
"HMI56_000302-T1",48.7582,40.1009,40.9307,42.7822,51.8415,51.4335,75.572,96.8799,64.8679,80.3599,55.7844,54.9268,64.7582,62.2933
"HMI56_000305-T1",0,0,0.408831,1.08781,0.541572,0.579363,3.21675,2.30827,14.8404,17.2929,15.3735,15.6478,17.0167,26.7757
"HMI56_000313-T1",6.12038,6.81091,5.92696,10.4117,8.27317,5.2135,12.2996,12.7953,14.889,9.21716,18.2002,19.855,17.0273,21.1794
"HMI56_000314-T1",0,0.304111,0,0.337558,0.252326,0,0.482239,0.342377,0.417721,1.00903,1.20404,0.752339,0.313477,0.66126
"HMI56_000315-T1",258.801,158.023,171.203,181.819,199.89,186.961,38.2451,41.3979,99.0145,119.305,119.732,116.266,106.624,103.858
"HMI56_000318-T1",5.32447,5.26799,8.94518,7.96508,6.08344,7.74188,14.4923,13.0184,5.10808,8.84491,9.66622,8.99778,7.74195,8.58442
"HMI56_000322-T1",25.6017,17.2348,18.8523,17.9365,19.3193,20.1685,105.05,128.906,26.7672,39.5036,33.1895,33.6503,34.8199,38.1845
"HMI56_000327-T1",47.6577,23.014,56.553,47.7658,47.3284,37.2061,68.8209,64.3302,69.6047,63.6926,76.2772,76.5619,93.8058,127.696
"HMI56_000330-T1",0,0,0,0,0,0.0726789,0,0,0.038826,0,0,0.0519196,0,0
"HMI56_000333-T1",1.4623,2.90208,4.19041,5.60327,2.69354,3.01276,8.46733,10.2463,3.57487,12.5883,7.70884,6.95336,6.09811,10.9635
"HMI56_000334-T1",31.4385,22.829,19.9381,22.4621,24.7805,20.9645,21.2251,25.8438,23.2246,23.4958,26.3161,24.0876,17.7747,21.7905
"HMI56_000335-T1",499.842,279.891,270.571,286.526,318.82,364.552,42.0656,54.6503,61.5801,112.149,86.7236,83.4671,81.0807,112.733
"HMI56_000341-T1",224.685,170.557,191.523,159.617,203.833,180.648,371.268,369.894,157.577,198.311,271.547,243.77,174.591,191.1
"HMI56_000342-T1",11.1282,11.259,11.8985,14.727,11.0368,15.8807,9.43239,7.58731,9.65591,12.7002,12.4227,10.8547,11.4495,14.781
"HMI56_000344-T1",18.6607,19.8443,22.9786,25.2076,21.2662,16.0974,35.572,39.5483,13.8837,15.8663,39.5539,40.1543,35.9964,37.5299
"HMI56_000349-T1",42.9367,34.5904,68.1892,57.3725,45.8647,51.4567,44.4237,42.4993,85.8818,104.072,129.518,135.393,113.29,129.718
"HMI56_000353-T1",41.3845,64.6292,41.4086,29.4536,50.9673,55.3749,42.0772,43.7213,33.5234,17.3224,42.4979,36.7074,29.8161,29.6873
"HMI56_000354-T1",136.211,106.439,78.0103,112.776,139.447,129.125,14.9381,15.1791,7.65751,35.4797,47.2242,85.7325,48.668,17.1823
"HMI56_000356-T1",1.48389,8.72877,12.4407,6.25026,8.19092,8.01182,12.7023,21.9635,7.94852,34.6554,15.1488,12.7009,17.8882,23.5152
"HMI56_000357-T1",279.332,305.162,277.5,200.115,317.602,302.931,156.98,125.425,222.174,166.142,314.796,342.35,205.895,230.142
"HMI56_000363-T1",0,0.485754,0.667854,0,0.832621,0,0,0,0,0,0,0,0,0
"HMI56_000366-T1",218.486,233.492,173.153,118.878,251.634,243.082,242.651,234.301,378.656,450.959,499.682,517.314,514.215,933.019
"HMI56_000367-T1",277.973,384.859,437.341,409.66,304.859,405.654,570.738,582.907,601.016,498.623,870.16,923.788,669.182,1367.14
"HMI56_000368-T1",463.086,492.012,633.283,567.159,374.589,468.215,732.985,684.965,655.061,430.76,681.966,842.14,646.624,827.838
"HMI56_000371-T1",29.6623,29.1332,53.892,43.2774,36.8715,30.3084,129.781,128.987,52.2514,56.0281,63.9166,58.6426,51.5809,46.9913
"HMI56_000378-T1",10.6839,10.1771,11.5855,10.451,11.7172,14.7255,27.7178,34.6697,6.02791,12.0015,14.6453,18.271,15.1527,29.5243
"HMI56_000380-T1",0,0,0,0,0.208515,0,0,0,0,0,0,0,0.128219,0
"HMI56_000385-T1",31.2062,23.5676,29.0247,29.5349,23.0762,26.8082,39.507,41.8932,34.0166,34.4756,47.0503,45.5593,42.7144,69.9573
"HMI56_000394-T1",18.1618,13.2695,11.2439,11.9659,12.6533,14.4718,10.6406,10.1234,7.9401,12.3591,14.2558,15.7146,15.622,18.2185
"HMI56_000396-T1",1287.56,1098.42,1160.75,1023.84,1189.65,1210.55,697.23,637.698,978.781,856.029,1346.28,1389.68,1206.99,1305.43
"HMI56_000397-T1",148.86,104.323,189.683,145.773,149.773,144.475,141.266,132.288,253.975,169.806,281.477,297.34,244.45,270.863
"HMI56_000399-T1",0,0,0.669544,0.29916,0,0.475903,0.376074,2.3153,0.24228,1.71529,0.905312,0.53531,0.562001,0.436609
"HMI56_000400-T1",0,7.59009,93.0977,60.6034,30.5539,32.8497,293.637,201.369,211.335,89.7518,227.899,283.754,270.558,366.667
"HMI56_000401-T1",18.6705,17.0503,37.4949,31.9324,18.4318,15.5082,58.9955,63.2437,121.082,125.866,152.632,179.35,161.056,260.844
"HMI56_000402-T1",624.311,450.007,869.423,1610.09,475.751,317.301,11.1909,10.0145,16.8267,24.9736,12.9542,23.6983,16.5904,10.426
"HMI56_000403-T1",15.6074,6.09267,10.168,14.8132,11.1357,9.54993,72.3982,106.563,8.65935,29.9705,21.6085,22.0079,21.8792,25.5074
"HMI56_000410-T1",11.5804,6.47567,12.4874,11.4256,8.75679,6.82367,39.6484,45.6638,7.51097,10.6798,12.752,14.8456,14.3335,15.3495
"HMI56_000412-T1",0,0,0.414864,0,0,0,2.69224,0.769042,0.155419,0,0.149552,0.426109,0.525592,0.183651
"HMI56_000413-T1",7.72673,8.16375,14.8669,12.6897,9.33866,8.68562,9.80179,12.6365,28.1133,40.3531,34.4871,29.578,29.1819,33.3819
"HMI56_000415-T1",10.7749,0,43.4248,21.6309,9.05194,11.1942,109.331,90.9619,537.031,614.405,677.496,775.699,678.686,923.573
"HMI56_000417-T1",21.3806,19.5889,16.0826,22.3856,22.6869,19.7476,16.2744,15.0948,14.6328,14.3582,17.7785,18.6187,16.4482,21.1974
"HMI56_000423-T1",26.8451,17.9289,23.8041,18.5588,27.6528,24.5791,121.79,131.502,16.5516,23.7325,26.0412,26.6756,25.6698,39.826
"HMI56_000425-T1",88.6679,65.1336,59.8227,67.3476,92.0936,75.8089,68.4946,104.885,233.151,297.008,277.126,197.301,224.928,349.364
"HMI56_000430-T1",0,0,0,4.21364,12.0968,0,3.07747,0,8.84084,0,6.44524,5.36446,24.7833,6.52401
"HMI56_000434-T1",103.613,103.298,60.9153,91.0639,94.1542,81.3289,32.6352,41.8184,81.9733,146.937,88.7485,108.442,106.228,106.483
"HMI56_000440-T1",21.373,14.9161,21.738,21.4808,15.3039,19.2465,30.1149,29.0143,20.1697,34.4166,33.4223,33.2305,28.1685,34.0447
"HMI56_000443-T1",13.4453,13.5965,14.9797,11.7061,14.5234,12.5885,22.7292,24.4046,12.6953,16.0051,24.1627,23.5689,21.0506,29.2221
"HMI56_000444-T1",48.5971,61.2325,80.3377,73.0567,56.8114,70.6631,70.8613,72.7293,107.951,122.293,139.285,123.997,103.454,119.95
"HMI56_000446-T1",9.56516,8.44917,11.0225,7.97836,7.83694,11.3647,7.60186,8.2424,17.1833,19.0407,19.3207,17.1638,20.471,28.9985
"HMI56_000447-T1",0,0,0.749222,0,0,0,0,0,0,0,0,0,0,0
"HMI56_000451-T1",0,0,0,0,0,0,0,0,1.16396,0,2.21732,0,0,1.52022
"HMI56_000452-T1",20.1007,15.9682,16.0092,13.265,22.0135,21.0418,46.3675,43.1818,9.57046,12.7407,18.3681,18.0576,16.6743,22.7098
"HMI56_000453-T1",5.08085,0,8.67701,0,2.79377,0,2.11654,1.75216,17.7851,22.7806,46.4921,47.7709,45.9501,65.3024
"HMI56_000454-T1",1.33866,1.35169,4.93584,1.9676,1.38093,1.46418,5.77729,5.83544,47.4594,43.5477,45.4455,43.8325,51.5231,88.0041
"HMI56_000456-T1",35.2893,35.5127,69.1296,33.3876,46.4364,52.9821,151.106,238.927,44.8921,77.1107,57.6636,62.0988,60.2412,75.0504
"HMI56_000458-T1",21.4651,14.6062,21.2289,18.0733,20.4527,19.9926,72.0265,94.8961,28.2319,32.2501,37.1399,36.7186,30.0003,29.3213
"HMI56_000460-T1",24.4949,20.9586,34.2239,35.304,21.7293,22.1044,64.6179,66.5104,38.9038,58.7917,55.6259,51.0191,56.2354,58.0806
"HMI56_000461-T1",12.3163,50.2051,65.3125,61.7359,51.1323,51.8541,81.3306,82.3867,190.977,173.009,202.269,223.573,175.076,234.01
"HMI56_000464-T1",10.466,9.04858,22.6533,14.3956,15.9913,15.1712,28.1811,23.7745,42.7138,43.5211,47.2827,48.0861,38.3258,44.4266
"HMI56_000470-T1",0,0,0,0,0,0,10.3363,12.204,6.58185,0,3.46711,1.03453,4.21227,1.63572
"HMI56_000471-T1",56.4835,43.7971,46.6497,46.9696,51.6913,52.1441,147.085,180.22,38.7509,66.0997,87.8349,78.3229,65.6055,78.5661
"HMI56_000475-T1",2.07883,1.01004,13.6755,2.53356,0.464881,0.350632,18.7712,25.3501,358.396,570.769,587.64,534.912,510.785,804.985
"HMI56_000476-T1",21.9307,26.469,25.4069,34.9115,40.9145,19.4455,45.0938,35.3549,36.7131,36.8115,46.4911,47.2997,31.9827,69.7045
"HMI56_000480-T1",104.692,82.1999,89.9953,82.9274,92.8278,91.4543,324.105,335.94,77.2357,109.881,136.153,131.478,109.158,122.01
"HMI56_000481-T1",1.03652,0,0.409791,0.364883,0.549978,1.16111,1.53129,0.472925,0.293745,0,0.424401,1.01314,0.167882,0.173124
"HMI56_000482-T1",3.65498,9.11975,9.76876,12.7491,9.89366,12.1376,15.8367,23.0266,18.2884,13.6525,19.5438,19.9826,20.3955,23.5279
"HMI56_000485-T1",21.2243,18.1019,15.8239,17.1199,10.2663,14.8212,40.4823,31.9035,30.948,26.9298,42.2962,48.1202,39.7816,64.2077
"HMI56_000487-T1",55.0034,39.9069,54.2022,107.422,76.9143,54.2928,118.13,133.605,123.298,74.7971,144.6,143.588,109.943,157.368
"HMI56_000488-T1",265.477,215.493,144.705,136.741,237.966,267.637,83.485,92.5152,84.6311,105.801,131.974,135.674,115.728,203.952
"HMI56_000489-T1",0,0.240174,0.752668,0.40427,0.409662,0.977701,3.89002,3.62839,3.20376,7.08767,5.75117,4.78609,4.63624,7.06815
"HMI56_000493-T1",6.49433,5.08941,7.90905,11.0952,7.73996,6.89418,17.2499,19.9482,12.7499,23.4204,29.2208,31.7553,31.1345,54.6273
"HMI56_000495-T1",63.1412,34.062,43.1166,49.1305,41.278,49.7229,61.2922,64.3664,38.5923,56.6392,67.7755,80.4629,42.6231,53.5397
"HMI56_000498-T1",45.5531,29.6772,36.6652,32.8586,31.0418,33.0347,20.825,23.8011,29.7815,36.751,48.2971,50.7918,39.8099,59.044
"HMI56_000505-T1",2979.09,2390.19,2595.62,2375.96,2597.24,2633.33,1231.72,1305.66,2345.02,2127.84,3086.32,3161.15,3011.86,2948.19
"HMI56_000506-T1",0.252606,0.1546,0.843882,0.510941,0.649495,0.620183,1.35314,0.625719,1.34433,2.8827,0.963675,1.33322,1.32868,0.989239
"HMI56_000508-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI56_000509-T1",29.4552,17.3084,37.5918,37.8968,35.5603,11.394,37.8035,48.5875,27.7665,21.8926,37.7902,41.2724,17.6615,20.237
"HMI56_000511-T1",131.002,105.457,131.645,99.4203,112.626,133.357,158.107,153.413,98.4926,89.5134,173.672,170.326,107.334,192.168
"HMI56_000513-T1",8.49578,7.1771,16.4987,7.84635,3.75571,9.32315,19.7712,13.4263,19.6813,45.9207,30.449,32.6021,27.9119,26.4183
"HMI56_000514-T1",0,0,0.966643,0,1.89688,1.3712,0,0,0,0,0,0,0,0
"HMI56_000518-T1",43.8088,39.7103,59.9968,43.5344,56.7137,32.8873,90.5981,79.35,58.7397,67.2036,79.7443,98.7789,70.7588,90.1889
"HMI56_000525-T1",22.2472,16.7761,16.6961,14.8534,19.8892,19.9732,43.802,53.2919,11.5804,19.8392,23.3211,23.8881,19.9552,35.6426
"HMI56_000536-T1",77.0779,42.2588,59.0594,53.8403,47.9272,43.1226,91.7054,106.585,76.7479,96.8398,95.7532,104.436,92.8543,103.733
"HMI56_000539-T1",22.6216,29.1912,27.851,22.4469,24.6211,29.6951,10.8517,8.54231,46.4647,47.2714,59.7394,59.655,71.6892,81.2949
"HMI56_000540-T1",4.12717,3.79497,7.79947,9.78223,3.30484,3.25399,7.05185,5.94863,19.2787,32.3173,34.4781,35.792,33.1474,50.839
"HMI56_000546-T1",0,0.386992,0.967523,0.862673,1.3068,0.687488,0,0.453327,0,0,0,0.490293,0,0
"HMI56_000547-T1",20.7794,23.6104,26.5817,23.8646,24.657,24.1041,31.3367,35.1798,19.9182,31.0132,39.9485,37.1365,34.6313,52.6172
"HMI56_000548-T1",127.138,62.2333,92.9065,107.397,86.724,97.5753,137.97,174.037,93.0282,124.436,95.7308,94.0183,96.3032,112.001
"HMI56_000554-T1",0.212903,0.763039,1.68723,1.56763,1.14251,1.15451,7.25609,7.668,6.34334,7.92348,20.1346,19.512,16.8874,19.5005
"HMI56_000556-T1",24.375,18.1829,25.3485,26.1594,21.3767,19.7577,135.427,152.203,32.2725,57.9143,41.5157,42.3097,43.3566,48.4857
"HMI56_000559-T1",36.1342,26.7537,40.595,48.2797,34.9205,29.3479,20.9435,25.3718,61.7133,76.0897,70.4635,69.8183,71.7312,104.541
"HMI56_000560-T1",0,0,0,0.173458,0,0,0.084911,0,0,0,0.0711892,0.296726,0.0829878,0.531589
"HMI56_000564-T1",17.4166,22.8628,38.1587,37.6547,30.7633,29.8978,40.3881,40.6116,51.3908,48.5039,55.6261,58.288,61.842,53.784
"HMI56_000567-T1",1.06786,0.430302,3.6263,1.80429,1.12593,0.97087,4.89939,5.30234,13.383,14.4934,24.5823,21.7447,19.6606,27.478
"HMI56_000570-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI56_000573-T1",28.4696,17.9419,29.0423,27.0115,20.9249,17.6596,155.517,193.694,38.4275,47.6564,38.2931,43.8658,35.1505,39.8391
"HMI56_000577-T1",30.1757,25.2546,30.7393,28.6524,30.2557,28.5559,33.5359,37.1306,17.8384,33.3083,28.6891,26.2929,26.732,29.8504
"HMI56_000578-T1",10.1889,8.68833,7.96993,7.63351,7.50839,6.88057,61.1175,70.9968,6.80753,14.0409,13.1178,12.9218,12.9425,20.2885
"HMI56_000580-T1",13.8889,14.7153,26.8054,21.2032,15.1844,14.902,88.3358,81.9696,28.7754,31.2945,36.3588,37.1358,35.211,38.55
"HMI56_000581-T1",14.4944,13.6339,17.2597,15.8387,14.1822,14.1663,29.5584,25.6612,12.8792,10.934,22.2577,19.5994,26.0962,27.5696
"HMI56_000582-T1",13.216,33.1658,28.2645,33.122,20.289,30.5394,87.2322,103.645,29.9558,14.9086,36.8123,36.0662,32.5951,28.7901
"HMI56_000584-T1",98.4296,93.351,115.84,67.944,113.122,118.088,192.664,237.785,97.9368,71.969,115.282,111.781,87.1426,88.3414
"HMI56_000587-T1",17.427,15.988,18.5029,18.036,18.3049,17.2725,63.5696,78.2584,28.0669,57.509,39.5516,36.879,38.3823,48.7113
"HMI56_000588-T1",5.06596,3.29342,7.45329,6.31478,5.26312,3.47084,34.3553,40.1371,8.01218,11.7737,14.481,13.3511,11.6029,12.3692
"HMI56_000590-T1",10.0515,8.46089,9.5592,8.76872,7.62909,6.69361,79.5477,94.1353,16.3228,21.3948,22.339,18.8042,22.7938,23.7254
"HMI56_000594-T1",5.29975,9.37338,13.8738,14.7832,9.36343,7.87263,31.9394,32.698,18.6558,32.2946,23.532,22.3268,23.864,21.8381
"HMI56_000603-T1",37.6301,25.5886,29.4558,30.8416,29.1606,28.5624,165.362,226.211,28.2327,67.3308,53.3977,49.3666,54.6409,75.8586
"HMI56_000610-T1",0,0,0.584999,0.174575,0.13964,0,2.20858,1.84317,1.5268,4.13153,2.4305,2.30674,2.6319,3.89737
"HMI56_000611-T1",21.3145,13.9114,15.0083,16.9869,16.0082,17.659,109.656,138.74,31.1955,49.1843,33.921,33.201,40.165,38.4022
"HMI56_000612-T1",15.5869,22.9683,31.0477,29.4608,27.2448,23.0256,20.1107,17.2613,21.7203,23.3775,33.8401,34.9374,31.4707,32.5199
"HMI56_000613-T1",17.6105,33.0869,44.459,49.7051,29.5669,30.4529,67.1984,74.661,75.4661,83.9531,69.7611,74.4376,74.6847,63.3953
"HMI56_000614-T1",99.0972,65.0788,102.816,100.815,87.8279,84.1616,98.1833,105.737,193.277,223.239,164.666,175.74,175.613,250.139
"HMI56_000616-T1",27.9407,24.7182,21.1508,21.0775,28.4232,30.5741,46.5944,55.3228,9.02752,15.9739,11.4977,10.6831,12.5869,16.072
"HMI56_000619-T1",13.5604,9.5294,14.8636,12.478,12.6251,11.9515,22.5471,25.3448,13.1927,15.9067,20.6123,17.0609,16.2801,20.66
"HMI56_000621-T1",33.3792,40.3435,47.3331,42.8418,32.2171,30.5389,36.5708,33.8286,65.0498,59.176,82.5217,81.1298,66.6936,121.412
"HMI56_000623-T1",7.67533,10.698,11.94,12.6367,8.005,8.61776,61.6943,64.6296,29.2519,30.1527,29.1805,29.8157,31.2064,29.2013
"HMI56_000624-T1",35.774,17.5698,21.3717,24.1226,27.9791,26.5732,59.4297,70.193,30.6411,54.9663,38.9982,33.3509,44.2308,47.1212
"HMI56_000625-T1",155.886,231.714,281.181,335.473,205.343,196.136,189.674,169.76,458.873,474.805,521.837,555.546,503.546,355.264
"HMI56_000627-T1",5.40747,7.09379,13.8422,7.48699,7.8251,7.14301,29.064,28.3507,24.6384,33.5357,29.3794,35.3991,30.1271,63.2737
"HMI56_000637-T1",0.257438,0.623018,0.377681,0.687431,0.992221,0.557788,0.250043,0.364541,0.937724,1.07591,1.75571,1.6449,1.62209,2.2435
"HMI56_000641-T1",3.41946,2.3735,5.43044,4.02859,3.11194,4.75712,3.60546,4.46246,18.6718,27.7853,23.4293,26.6385,21.0525,27.8582
"HMI56_000642-T1",17.9143,2.60507,5.35088,6.13947,3.72464,0,20.1178,20.4765,3.42507,16.3899,5.21731,5.94377,8.63917,8.9425
"HMI56_000645-T1",169.411,132.321,129.221,128.659,150.593,166.335,193.907,181.643,139.677,83.6961,211.3,190.748,163.876,195.653
"HMI56_000647-T1",29.857,21.9439,33.1483,27.8349,30.5361,29.0236,123.489,132.096,48.3008,50.5065,54.4189,73.1049,53.9672,68.3526
"HMI56_000648-T1",11.6504,5.1235,13.8407,7.07014,6.04946,8.80255,10.1644,8.21167,31.4151,17.5647,23.3691,23.8775,17.5454,35.9352
"HMI56_000654-T1",1499.89,1152.1,1169.22,1264.65,1073.58,1188.61,1256.82,1109.5,1303.79,752.225,1560,1730.46,1248.67,1949.46
"HMI56_000655-T1",17.0403,16.1159,21.8694,15.04,13.3044,15.5501,31.4747,25.7433,27.3475,16.9026,32.733,28.1683,28.5955,23.3788
"HMI56_000656-T1",0,0,0.378057,0.335849,0.254742,0,2.4372,2.79475,7.81916,2.94294,9.71965,10.2576,17.216,14.4101
"HMI56_000657-T1",8.78424,3.4038,11.5801,11.6485,5.84978,5.87332,22.5155,25.0629,36.3024,40.714,46.3921,44.8303,47.3357,48.8566
"HMI56_000658-T1",4.44832,3.7899,3.97249,3.7313,3.0058,3.81108,8.88074,9.84775,8.37531,11.7683,13.3382,12.4254,13.5438,20.1737
"HMI56_000659-T1",1.24162,1.30964,5.21506,4.05012,2.07193,1.34768,6.98738,7.32448,11.2159,16.3111,15.5661,15.3221,18.0243,23.7193
"HMI56_000661-T1",0.506848,3.2474,9.84767,7.78957,2.08551,3.87984,13.4346,14.1626,29.9461,35.0465,27.1537,29.5487,30.3718,33.9879
"HMI56_000662-T1",33.6804,27.5937,36.9429,31.9227,25.7898,38.1637,100.473,113.211,33.1487,50.1836,87.257,78.4514,154.868,143.144
"HMI56_000679-T1",0.558838,0.237125,0.867456,0.387926,0.755295,0.155179,1.60501,0.848425,2.1199,0,3.04641,2.01945,1.51313,0.90935
"HMI56_000681-T1",0,0,1.05704,1.43815,0.731062,0.384901,2.04075,0.488464,8.68828,4.10955,14.4899,16.6282,13.7993,19.1645
"HMI56_000683-T1",67.409,46.8781,73.6535,39.1303,80.8621,76.0536,40.3452,34.7946,64.3607,40.7502,69.8398,72.6532,59.0962,67.1673
"HMI56_000685-T1",9.38748,7.76436,19.11,21.2215,8.98317,8.94365,27.6985,34.817,23.8776,30.092,15.2614,14.8816,20.0249,14.9332
"HMI56_000686-T1",28.9167,11.7709,17.2758,10.0618,21.2393,12.8193,103.826,111.149,11.5794,9.39544,19.9932,22.2854,17.0323,31.51
"HMI56_000691-T1",0,0,1.49212,1.92559,0.476119,1.02944,2.67572,1.84148,4.75689,5.0911,4.68087,8.30899,7.8913,8.35761
"HMI56_000692-T1",22.2884,7.62216,17.6408,15.4925,14.2605,15.176,25.3731,22.5255,11.2668,37.9911,18.9365,21.6448,26.1019,28.2281
"HMI56_000698-T1",0,0,5.7769,2.87003,4.03179,0,0,0,0,0,0,0,0,0
"HMI56_000699-T1",0,3.40024,2.55285,0.753148,0.567734,2.47847,0,0,0,0,0,0,0,0.36082
"HMI56_000701-T1",21.2413,18.6742,13.7044,18.613,17.3027,19.2347,7.74056,9.00574,12.676,19.3122,20.7098,19.5416,20.3896,28.628
"HMI56_000703-T1",8.28222,5.91437,4.58559,4.68647,8.72565,10.0192,8.88104,8.49974,5.0048,9.25071,7.28983,7.26935,7.74841,11.9993
"HMI56_000704-T1",1.16406,0,1.46293,4.31332,2.27403,1.46845,0.937076,2.09951,0.20957,0,1.53753,1.53807,1.40085,2.00915
"HMI56_000708-T1",189.654,139.625,116.447,99.2091,169.792,161.939,153.168,175.163,144.489,164.36,189.956,187.405,145.285,165.722
"HMI56_000712-T1",2.02102,0,1.91703,0.345254,0,0.842291,0.496392,1.809,49.345,44.8544,114.596,98.7143,76.6952,85.1821
"HMI56_000713-T1",20.1878,15.563,22.4657,19.7624,13.1913,17.6294,44.1138,41.4358,63.4432,65.4732,59.9944,59.9148,59.7554,71.1365
"HMI56_000715-T1",35.145,22.1872,29.5342,22.2697,29.9933,30.7751,20.9338,26.1532,21.6751,26.6982,29.9462,30.2111,27.2782,62.5385
"HMI56_000716-T1",46.7155,51.4218,54.158,45.9185,47.6704,53.7805,59.388,69.3793,72.789,67.5876,100.174,99.6755,83.3198,73.1018
"HMI56_000723-T1",0,0,0,13.0125,0,0,15.0413,15.8782,29.6438,0,12.0816,7.86145,6.77964,0
"HMI56_000724-T1",35.4901,42.0686,53.0352,74.0375,43.4359,48.0141,67.9677,52.5629,83.9158,71.2447,72.7698,57.049,61.8368,60.5628
"HMI56_000728-T1",205.368,146.367,233.348,217.328,161.689,169.931,200.83,202.877,356.962,450.919,387.597,369.422,322.762,333.411
"HMI56_000732-T1",97.6903,71.9333,56.2921,68.5226,83.9869,77.0824,22.1434,26.229,29.0805,39.822,35.4045,39.9321,34.4789,67.7369
"HMI56_000733-T1",20.3954,21.3553,45.1143,51.1587,15.8708,16.1605,45.9335,49.7666,101.303,132.405,90.9592,94.7184,83.947,103.146
"HMI56_000734-T1",48.7476,61.3052,198.653,158.998,60.0801,62.7903,398.203,376.375,639.479,728.486,389.337,387.43,425.121,240.192
"HMI56_000737-T1",57.3202,36.3035,41.0666,33.7798,64.1389,73.719,368.554,357.164,60.4056,55.5293,54.5028,43.8793,49.9684,35.4398
"HMI56_000745-T1",15.4463,6.30144,8.28284,10.5727,7.62647,8.25362,27.3032,33.4169,18.4461,28.2017,24.5435,27.1602,21.8281,52.7479
"HMI56_000747-T1",199.014,166.038,196.889,218.588,171.818,178.885,167.253,174.235,256.315,314.37,243.105,213.695,204.065,168.718
"HMI56_000749-T1",14.1326,8.45581,11.356,9.93359,6.78701,7.34823,22.7291,19.6964,41.8835,84.1443,85.0885,48.95,94.7538,102.004
"HMI56_000750-T1",13.6202,11.1302,10.7931,10.8853,10.8694,12.373,14.1511,16.8136,11.5867,14.2479,23.2288,21.3299,16.5417,25.2594
"HMI56_000751-T1",0,0,0.681977,0.82478,0.470082,0,0.800557,0.652235,1.30043,2.52001,1.24157,1.9622,1.44979,1.14508
"HMI56_000752-T1",19.1814,27.3646,35.1521,44.8414,24.1986,22.8244,42.2602,46.3326,56.5981,61.8136,79.6203,72.1272,65.6893,70.2877
"HMI56_000753-T1",60.5739,40.0965,39.1192,42.1296,50.0928,50.7807,35.2609,35.8851,15.9495,27.8615,24.7105,23.1436,26.353,30.0394
"HMI56_000756-T1",128.121,82.8439,54.9098,63.0411,91.842,86.7392,88.52,88.11,39.0392,46.0768,33.3066,31.7969,47.0294,106.111
"HMI56_000758-T1",30.4312,24.6362,23.661,21.3522,25.1499,19.8968,53.1017,54.8864,26.5858,32.1739,33.5022,34.1535,28.905,38.0341
"HMI56_000760-T1",50.0715,50.0343,3.6293,84.2749,28.2814,20.8639,46.4226,2.09343,28.8752,71.4252,63.1601,32.8532,48.2263,48.9405
"HMI56_000762-T1",0,0,0,4.61223,0,2.37277,0,0,1.38121,0,0,0,0.712612,0
"HMI56_000764-T1",358.464,312.052,196.667,194.23,302.459,330.416,184.097,243.941,291.092,154.849,406.112,408.47,307.961,495.343
"HMI56_000765-T1",58.9287,61.2904,57.5326,58.1134,65.745,56.9565,104.763,119.831,42.5273,50.6684,74.7304,72.4686,76.5327,85.1271
"HMI56_000767-T1",0,0,0,0,0,0,0,1.85637,0,0,0,0,0,0
"HMI56_000769-T1",0.526367,0.808449,1.70527,1.51753,1.22952,0.614982,2.37456,3.06082,5.25279,8.19925,10.4819,10.5093,11.808,21.3549
"HMI56_000770-T1",4.31681,2.07227,5.61084,5.04986,3.05523,4.13719,10.1886,15.499,2.40511,10.1588,8.70711,7.31293,9.35354,10.6668
"HMI56_000771-T1",26.7528,19.4302,26.7979,30.3424,16.0234,20.0199,65.9149,78.6176,26.6628,18.9449,37.8063,37.2521,42.0156,32.5341
"HMI56_000775-T1",84.1109,114.062,205.512,153.887,82.0666,87.8921,201.738,197.842,458.711,323.414,414.826,467.957,506.887,485.213
"HMI56_000777-T1",0,0,0.911715,0,0,0.494443,1.48602,3.00657,13.0452,10.7092,11.9424,14.3015,12.3643,18.2601
"HMI56_000778-T1",30.2127,38.7082,19.7718,23.7367,41.0043,39.6925,24.196,27.9251,45.58,72.3866,86.6915,87.2267,76.3493,118.363
"HMI56_000781-T1",0,3.73382,0,3.89015,0,4.70172,4.60862,1.71351,3.88886,0,2.29148,6.0186,4.92746,0.932817
"HMI56_000784-T1",22.7211,24.8407,25.2334,26.1545,37.0327,38.3235,34.1195,25.39,56.4035,48.924,62.3773,49.8346,61.3636,80.549
