"","EarlyInf.rA","EarlyInf.rB","LateInf.rA","LateInf.rB","MiddleInf.rA","MiddleInf.rB","Sporangia0.rA","Sporangia0.rB","Sporangia24.rA","Sporangia24.rB","Sporangia36.rA","Sporangia36.rB","Sporangia48.rA","Sporangia48.rB"
"HMI54_014634-T1",0,5,15,0,0,5,84,43,82,27.9999,139,97,116,174
"HMI54_014635-T1",0,2.8697,1.4826,1.73568,0,3.75766,4.86967,2,78.7328,5,233.544,148.268,165.352,204.139
"HMI54_014636-T1",44,67,50,62,122,100,497,235,226,48,374,259,218,355
"HMI54_014646-T1",35,85,106,98,143,94,483,207,410,74,479,323,376,397
"HMI54_014647-T1",17,46,58,47,60,68,105,52,283,40,393,302,299,342
"HMI54_014648-T1",0,0,0,1,0,0,2,0,0,0,0,0,3,1
"HMI54_014649-T1",0,0,4,2,4,1,12,4,45,3,96,73,54,65
"HMI54_014650-T1",57,148,248,260,177,185,1984,888,918,176,775,528,806,582
"HMI54_014651-T1",1,3,20,7,8,5,24,13,4,0,21,10,11,16
"HMI54_014652-T1",222,446,406,445,776,653,9,4,21,1,17,12,17,12
"HMI54_014654-T1",118.553,246.297,193.905,206.787,378.572,339.975,1204,667.779,528.28,85.6256,833.764,549.124,581.65,859.932
"HMI54_014655-T1",31.2836,86.8555,123.409,110.59,76.8173,87.2691,970.891,456.736,829.123,116.331,583.518,441.415,573.092,345.772
"HMI54_014657-T1",179,414,389,354,664,519,293,107,395,76,739,557,524,808
"HMI54_014658-T1",0,0,2,3.20881,2.14374,5,0,0,0,0,0,1,1,1
"HMI54_014666-T1",0,3.44388,0,0,0,0,0,1.43856,0,0,2,0,1.7383,0
"HMI54_014673-T1",31,66,126,141,119,83,263,99,1171,119,934,735,832,895
"HMI54_014675-T1",12,30,30,49,30,23,266,114,166,40,286,166,187,224
"HMI54_014676-T1",141,297,214,240,482,404,906,439,990,166,1501,1173,1234,2421
"HMI54_014680-T1",73,177,208,182,255,214,664,320,895,143,1205,873,1014,1127
"HMI54_014681-T1",30,100,68,82,119,79,879,442,386,60,370,275,306,279
"HMI54_014682-T1",48,93,110,146,141,120,1072,682,747,113,614,439,540,669
"HMI54_014683-T1",0,0,0,0,0,0,1,0,0,0,3,6,2,2
"HMI54_014696-T1",15,91,146,133,106,101,379,192,545,134,899,665,726,1047
"HMI54_014713-T1",2,0,0,0,2,0,0,0,0,0,3,1,4,2
"HMI54_014715-T1",22,64.7445,73.0129,62,76,75,204.411,107.984,437.443,59.7485,424.326,318,353.123,483.319
"HMI54_014716-T1",68,133,217,211,281,174,717,313,433,57,543,324,486,524
"HMI54_014717-T1",40,132,112,126,144,141,578,275,361,59,505,366,346,327
"HMI54_014726-T1",5,8,5,9,19,12,12,4,34,6,33,30,35,40
"HMI54_014728-T1",0,0,0,0,0,0,11,1,2,0,0,2,1,0
"HMI54_014737-T1",5,26,44,32,21,15,234.61,109,190,28,389.527,289,263,303
"HMI54_014738-T1",231,503,418,411,725,675,1003,489,973,135,1466,983,1038,1719
"HMI54_014739-T1",96,200,191,245,327,280,3101,1826,529,125,807,652,745,1038
"HMI54_014740-T1",20,43,49,55,73,53,59,36,264,27,349,254,306,404
"HMI54_014741-T1",1.16847,8,55,23,34,13,262,135,770,176,995.914,756.172,846,1489
"HMI54_014742-T1",130,262,305,307,385,406,1561,778,620,105,826,627,740,965
"HMI54_014743-T1",44,133,125,112,170,166,412,169,293,35,585,452,365,423
"HMI54_014745-T1",11.2787,40.1915,62.281,42.1185,43.1506,72.7461,114.886,60.1194,121.965,45.2349,364.073,241.159,224.055,180.007
"HMI54_014746-T1",0,0,0,0,1,0,62,31,60,7,115,76,95,152
"HMI54_014747-T1",16,51,46,57,57,51,158,68,140,34,210,138,229,188
"HMI54_014748-T1",13,54,75,54,56,55,344,159,259,44,413,289,353,286
"HMI54_014749-T1",24,55,78,81,65,86,197,96,304,39,409,323,281,333
"HMI54_014755-T1",144,312,295,335,433.309,403,4959,2438.28,537.003,118,1409.01,1018,1093.24,1156
"HMI54_014770-T1",60,182,160,174,248,238,294,141,268,53,474,348,351,485
"HMI54_014771-T1",151.12,326.155,290.113,384.052,400.209,393.128,2816,1580,870,228,1757,1287,1297,1697.39
"HMI54_014772-T1",42,59,73,76,108,91,70,33,190,30,244,175,214,275
"HMI54_014773-T1",3,3,2,1,1,3,18,11,21,2,26,21,16,22
"HMI54_014774-T1",0,1,0,0,1,0,0,0,0,0,1,0,1,2
"HMI54_014775-T1",0,6,2,4,4,1,1,4,4.42595,1,115.094,79.426,318.201,191
"HMI54_014776-T1",0,2,0,0,0,0,1,0,6,0,7,8,4,6
"HMI54_014804-T1",8,9,21,13,17,13,102,40,79,10,81,70,57,64
"HMI54_014805-T1",23,49,54,54,67,43,283,141,159,20,237,153,170,199
"HMI54_014814-T1",35.5351,92.4551,106.873,105.477,112.29,113.091,1154.49,588.981,289.316,44.229,429.637,334.335,354.405,373.66
"HMI54_014816-T1",0,1,0,0,3,0,7,6,2,0,0,0,1,1
"HMI54_014817-T1",0,1,0,0,2,1,7,7,0,3,3,3,0,3
"HMI54_014826-T1",0,4,5,3,3,4,26,8,122,22,289,207,198,224
"HMI54_014828-T1",42,106,111,120,136,129,657,305,299,64,460,385,317,475
"HMI54_014830-T1",3,13,26.4403,19.5322,12.6482,16.0362,142.735,71.9958,402.8,67.5768,542.454,371.521,554.104,1088.57
"HMI54_014832-T1",10,39,34,22,53,33,185,81,195,20,207,144,133,156
"HMI54_014833-T1",66,115,108,162,145,139,1783.99,935.762,468.259,105,603,428.519,432,435.567
"HMI54_014834-T1",0,0,2,0,0,0,22,7,97,14,197,99,110,156
"HMI54_014837-T1",23,65,47,42,71,80,91,39,50,7,59,19,45,32
"HMI54_014838-T1",13,45,40,36,36,60,87,35,120,4,131,107,88,120
"HMI54_014858-T1",835.425,1837.83,1383.83,1311.86,2408.25,2609.65,2472.45,1249.89,3389.37,382.341,4872.53,3613.69,3219.15,4112.65
"HMI54_014863-T1",156,537,481,526,599,655,1885,983,929,195,1764,1275,1366,1615
"HMI54_014865-T1",304,692,578,689,1007,893,743,336,752,168,842,585,686,568
"HMI54_014866-T1",2,14,18,31,23,15,215,86,277,35,221,175,252,164
"HMI54_014868-T1",6,41,38,55,61,67,352.549,166.076,319.458,26.1098,314.257,195.464,281.911,249.15
"HMI54_014869-T1",58,151,153,143,189,197,893,396,249,52,591,414,493,768
"HMI54_014872-T1",55,179,264,330,219,213,1868,862,667,180,1068,729,1208,1008
"HMI54_014873-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI54_014874-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI54_014876-T1",14.2364,33.0854,35.9319,58.6308,47.258,40.5717,170.439,76.8411,230.154,26.5932,231.129,181.839,179.217,177.17
"HMI54_014877-T1",13,51,74,48,46,44,764,386,186,37,239,177,168,187
"HMI54_014878-T1",0,1,0,1,1,0,1,1,61,14,172,115,115,105
"HMI54_014880-T1",63,146,138,150,179,140,567,274,316,47,343,247,298,338
"HMI54_014944-T1",74,262,286,299,322,295,2700,1326,1016,204,1090,734,996,885
"HMI54_014945-T1",77,214,250,254,290,286,1048,574,672,113,931,660,828,973
"HMI54_014946-T1",65,94,118,137,145,163,1106,522,287,38,461,312,379,438
"HMI54_014947-T1",0,0,0,0,0,0,4,0,0,0,1,0,0,1
"HMI54_014948-T1",36,120,101,148,166,189,609,296,323,63,619,420,351,527
"HMI54_014949-T1",0,0,0,0,2,0,11,6,162,12,265,164,147,152
"HMI54_014950-T1",8,22,34,38,20,30,197,98,185,26,211,163,242,204
"HMI54_014951-T1",20.2177,83,105,121,121,106,395,226,444,74,497,377,411,450
"HMI54_014952-T1",24,97,234,276,148,114,982,446,942,142,997,696,1099,1071
"HMI54_014957-T1",0,1,2,3,0,0,13,5,20,2,601,405,1626,1002
"HMI54_014960-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI54_014969-T1",82.2379,100.3,150.284,168.319,120.025,142.238,849.284,516.885,174.016,121.238,393.784,315.138,426.96,418.838
"HMI54_014971-T1",185,398,363,428,686,597,1865,1105,1279,259,1936,1385,1810,1881
"HMI54_014972-T1",16,43,52,57,75,47,560,297,278,65,413,271,281,345
"HMI54_014975-T1",0,0,0,0,0,0,25,13,7,0,3,0,10,3
"HMI54_014985-T1",71,240,231,262,330,284,1601,873,474,155,963,620,868,1135
"HMI54_014986-T1",0,0,1,2,3,0,25,21,6,0,10,7,8,26
"HMI54_015001-T1",16,39,72,46,69,58,104,42,135,22,299,211,313,626
"HMI54_015002-T1",3,5,7,4,19,13,8,9,96,11,168,141,108,132
"HMI54_015003-T1",0,1,3,2,0,0,5,2,149,21,412,266,277,227
"HMI54_015004-T1",83,205,201,192,340,277,1223,605,551,100,842,609,695,1002
"HMI54_015005-T1",35,138,77,93,199,195,1097,567,558,94,698,549,486,729
"HMI54_015006-T1",20,28,54,77,83,46,117,43,355,47,305,213,258,258
"HMI54_015007-T1",72,170,211,212,214,173,717,347,525,104,780,560,559,672
"HMI54_015010-T1",33,100,45,95,108,119,840,436,264,41,269,188,218,215
"HMI54_015011-T1",24,78,69,68,128,133,372,204,172,28,245,183,170,174
"HMI54_015012-T1",92,279,192,281,348,340,2580,1431,832,216,1203,816,944,1170
"HMI54_015015-T1",43,99,78,66,150,175,156,69,237,31,334,251,191,204
"HMI54_015023-T1",3,20,22,28,29,29,255,123,181,36,303,222,238,391
"HMI54_015024-T1",46,124,161,170,156,129,698,303,571,69,649,476,534,526
"HMI54_015025-T1",54,158,203,157,286,248,312,128,520,78,661,504,401,515
"HMI54_015036-T1",0,1,4,0,5,5,10,0,12,0,13,4,12,6
"HMI54_015037-T1",1,3,5,6,1,11,4,7,3,0,3,3,16,5
"HMI54_015038-T1",2,3,6,2,7,1,10,3,15,1,15,16,9,6
"HMI54_015041-T1",12,43,46,56,41,52,127,58,108,18,99,57,103,72
"HMI54_015042-T1",1,0,0,0,1,0,0,1,14,0,8,6,3,2
"HMI54_015043-T1",40,92,86,100,129,126,814,435,402,68,548,423,374,407
"HMI54_015044-T1",0,2,0,1,0,2,12,3,16,5,32,9,25,36
"HMI54_015045-T1",0,0,1,0,1,6,7,1,6,3,11,10,3,9
"HMI54_015046-T1",4.3859,1.7093,11.945,21.6353,11.6192,11.8825,80.575,39.0951,82.7918,27.6576,127.024,73.242,84.0943,100.416
"HMI54_015047-T1",21,88,84,98,114,87,356,172,560,85,408,250,422,330
"HMI54_015048-T1",520,1221,1023,920,1576,1649,1916,949,2395,295,3218,2368,2553,2766
"HMI54_015049-T1",34,92,49,60,89,70,231,115,228,20,288,228,198,197
"HMI54_015061-T1",4,6,18,17,9,24,59,25,72,15,101,51,67,93
"HMI54_015062-T1",22,72,69,81,106,108,149,74,267,25,289,212,254,274
"HMI54_015064-T1",0,1.11448,0,1.35767,0,0,0,0,0,1,0,0,0,0
"HMI54_015075-T1",107,320,235,203,437,413,366,169,773,124,1022,763,714,825
"HMI54_015077-T1",39,74,67,70,107,122,1139,563,223,38,185,140,163,155
"HMI54_015078-T1",0,3,3,0,3,1,12,1,144,7,154,118,128,213
"HMI54_015080-T1",44,102,93,90,168,130,1033,511,155,39,280,181,203,218
"HMI54_015081-T1",12,37,56,43,53,31,485,190,302,43,371,270,269,412
"HMI54_015082-T1",19,24,37,23,33,28,125,52,284,53,347,228,309,569
"HMI54_015083-T1",153,330,281,347,539,504,1015,499,415,87,808,610,742,960
"HMI54_015084-T1",12,24,50,56,53,52,73,38,142,8,139,103,110,104
"HMI54_015085-T1",0,0,4,0,6,5,8,4,354,50,863,595,638,729
"HMI54_015086-T1",0,7,7,4,3,2,33,14,151,32,174,136,193,339
"HMI54_015087-T1",12,61,92,93,71,92,464,233,571,54,696,529,505,610
"HMI54_015088-T1",71,182.318,163,209,267,278.298,576.615,264.211,707,103,1027,731.816,760,1006
"HMI54_015089-T1",15,61.8172,60,44.7158,84.7653,77,876.793,399.811,255.977,51.9746,309.832,228.57,289.179,283.272
"HMI54_015090-T1",26,66,54,80,87,110,289,120,322,38,390,258,300,261
"HMI54_015091-T1",51,134,150,182,241,228,1050,493,442,103,847,582,635,989
"HMI54_015093-T1",8.5208,72.9634,61.0607,53.7832,56.4796,56.8896,542.277,287.781,441.807,70.8429,472.519,321.839,379.558,514.019
"HMI54_015094-T1",12,14,48,46,23,19,133,82,422,101,932,554,551,663
"HMI54_015095-T1",6,35,35,23,41,16,118,48,315,70,426,324,328,381
"HMI54_015096-T1",22,63,36,52,78,86,115,67,104,15,181,103,112,110
"HMI54_015098-T1",10,33,44,61,70,59,247,119,284,27,237,151,208,202
"HMI54_015099-T1",58,162,163,197,172,199,740,341,789,91,879,559,524,481
"HMI54_015100-T1",75,203,195,202,297,281,796,375,573,94,956,670,611,737
"HMI54_015101-T1",1,2,12,7,6,8,37,20,84,23,151,108,117,189
"HMI54_015102-T1",0,0,0,0,0,0,1,0,0,0,0,0,0,1
"HMI54_015103-T1",5,20,14,23,36,24,41,13,58,14,66,44,59,56
"HMI54_015104-T1",102,300,239,261,424,398,498,208,387,64,518,348,442,522
"HMI54_015105-T1",25,94,72,100,142,127,149,86,155,50,308,191,244,417
"HMI54_015113-T1",657,1575,729,986,1902,1962,1157,713,649,110,772,571,601,760
"HMI54_015114-T1",103,316,137,194,374,307,223,122,113,24,172,106,161,159
"HMI54_015115-T1",508,1139.92,644.929,805.487,1498.2,1609,1183.42,712.107,1300.78,247,1633,1279,1209,2219.79
"HMI54_015116-T1",39,84,102,107,112,137,586,288,474,78,818,540,576,505
"HMI54_015117-T1",7,42,43,44,28,36,224,111,211,39,311,252,256,478
"HMI54_015119-T1",54,157,242,152,255,187,602,282,690,116,1175,829,868,1200
"HMI54_015120-T1",212,418,442,460,688,552,831,407,1407,184,1992,1396,1511,1975
"HMI54_015127-T1",59,121,75,83,145,123,227,114,203,30,277,234,188,330
"HMI54_015128-T1",46,111,156,132,177,178,604.199,217.7,376,65,525,371.716,385,372
"HMI54_015130-T1",36,135,185,171,145,118,493,196,663,91,640,450,652,455
"HMI54_015132-T1",54.0124,115.779,110.788,112.449,146.058,108.521,1188.51,602.091,438.5,43.8715,530.562,415.49,486.455,487.811
"HMI54_015133-T1",4,13,19,21,9,10,275.252,169,659.811,148.716,1652.27,1035.68,927.212,1140.32
"HMI54_015140-T1",108,253,200,162,357,350,477,207,571,90,844,627,687,1088
"HMI54_015141-T1",15,33,28,28,45,48,5,1,12,2,48,34,24,18
"HMI54_015142-T1",1,5,5,24,4,9,23,31,65,7,2063,1453,6036,3965
"HMI54_015143-T1",50,113,105,109,159,177,237,118,360,48,591,340,395,472
"HMI54_015144-T1",98,354,187,190,524,468,1230,546,364,59,567,441,458,666
"HMI54_015145-T1",8,24,36,55,38,40,79,38,185,23,218,125,165,139
"HMI54_015147-T1",0,2,2,0,0,0,0,0,1,0,3.17305,3,4.54202,2
"HMI54_015148-T1",28,41,32,27,87,45,58,25,241,53,769,527,508,694
"HMI54_015150-T1",22,47,60,70,77,117,127,62,142,11,168,120,92,122
"HMI54_015151-T1",26,82,89,131,129,113,738,398,316,72,5312,3500,13905,9975
"HMI54_015152-T1",153,375,339,348,526,441,380,173,275,58,361,267,374,476
"HMI54_015153-T1",1,6,0,1,3,2,3,2,7,0,8.43476,3,5,9
"HMI54_015154-T1",0,1,0,0,0,0,0,0,0,1,4,1,6,0
"HMI54_015156-T1",267,940,527,654,988,1031,311,172,682,122,880,639,622,735
"HMI54_015157-T1",163,513,375,438,660,631,1538,842,1034,189,1498,967,1049,865
"HMI54_015158-T1",39.5269,73.9998,107.79,99.2296,156.371,103.411,657.419,409.068,784.015,104.126,435.719,281.811,318.88,290.805
"HMI54_015159-T1",855,1796,1818,1918,2739,2626,3964,2142,6305,1008,6823,5415,6319,6333
"HMI54_015164-T1",54,187,121,162,229,196,680,298,318,75,596,376,436,604
"HMI54_015165-T1",106,300,282,251,416,415,1385,746,817,140,1101,744,705,823
"HMI54_015167-T1",0,1,0,0,1,0,4,0,15,0,8,4,9,4
"HMI54_015168-T1",8,16,18,16,23,18,44,37,106,17,96,63,71,60
"HMI54_015169-T1",21,67,63,78,103,113,201,96,279,46,411,338,349.151,344
"HMI54_015170-T1",189,564,559,656,629,598.832,10764,6386,1469,410,2174,1399,1856,1833
"HMI54_015171-T1",80,284.9,273,329,392,321,188,89,187,73,216,152,274,179
"HMI54_015177-T1",52,101,135,115,115,126,307,115,500,68,540,464,437,457
"HMI54_015178-T1",15,37,55,54,52,42,162,90,238,32,287,181,179,192
"HMI54_015179-T1",97,308,297,317,385,376,1341,641,779,127,1241,856,894,777
"HMI54_015181-T1",34,113,110,143,134,127,258,105,406,55,445,298,399,408
"HMI54_015182-T1",174,447,345,379,662,530,1227,534,883,155,1149,733,845,985
"HMI54_015183-T1",73,226,109,101,259,219,694,307,218,25,379,279,236,460
"HMI54_015184-T1",35,95,116,92,93,109,640,266,356,63,579,381,393,474
"HMI54_015185-T1",7,19,41,47,52,20,93,46,120,26,162,105,135,169
"HMI54_015186-T1",195,649,319,431,898,687,1816,918,469,87,819,539,613,716
"HMI54_015187-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI54_015188-T1",0,2,8,3,0,4,65,37,83,11,133,108,148,191
"HMI54_015195-T1",0,0,0,0,0.906061,0,7.11934,0,1.74632,0,18.4532,11.0607,9.18073,18.2299
"HMI54_015196-T1",126,257,248,277,466,367,425,247,477,113,983,744,850,1283
"HMI54_015203-T1",62,171,162,203,207,184,1726,884,391.028,89,574.005,425,506.005,510
"HMI54_015204-T1",57,102,124,119,126,123,524,290,404,61,429,291,393,558
"HMI54_015205-T1",105,338,211,233,440,429,3057,1666,707,122,1113,753,773,941
"HMI54_015207-T1",12,18,31,26,36,23,193,113,462,82,486,322,440,326
"HMI54_015220-T1",1,3.05654,5.4087,8.49014,6.48827,6.37462,119.899,59.81,104.566,20.7601,117.917,111.112,200.115,154.088
"HMI54_015222-T1",14.7959,70.2641,110.883,116.446,78.5407,85.6986,405.204,158.062,496.667,56.5124,462.628,364.28,425.33,315.92
"HMI54_015223-T1",4,24,30,22,29,37,226,118,18,4,78,63,83,87
"HMI54_015224-T1",49,106,130,141,206,168,352,138,452,69,673,458,545,623
"HMI54_015225-T1",13,11,13,10,21,8,63,32,77,11,104,57,71,87
"HMI54_015226-T1",319,784,548,574,1090,953,722,484,641,113,1273,970,859,1287
"HMI54_015227-T1",0,0,0,1,0,0,3,0,5,3,10,7,9,19.3602
"HMI54_015229-T1",33,79,64,86,127,94,311,138,268,48,332,289,279,430
"HMI54_015230-T1",41,133.98,144.85,149.87,158.404,166.02,651.403,270.231,249.006,81.0795,705.078,427.219,485.951,619.184
"HMI54_015246-T1",20,34,26,39,54,39,59,30,76,18,135,93,91,160
"HMI54_015250-T1",107,236.932,248,216,287.222,267.195,1876,1106,733.373,119,1049,730.329,796.42,810
"HMI54_015252-T1",3.21501,20.2416,10.6884,11.858,18.1216,30.5841,35.0114,14.7913,29.6466,1.52601,38.2357,38.6581,32.5202,74.4424
"HMI54_015253-T1",12,13,15,20,19,26,47,16,105,15,135,100,131,187
"HMI54_015269-T1",1,3,3,5,9,4,3,1,2,0,0,1,1,0
"HMI54_015270-T1",36,79,58,37,172,155,27,9,44,1,43,29,41,52
"HMI54_015271-T1",0,0,2,1,2,1,2,1,18,3,20,1,16,14
"HMI54_015273-T1",0,0,3,1,1,0,11,8,80,14,234,183,122,122
"HMI54_015274-T1",54,161,196,225,182,165,2057,1238,1098,213,1107,584,752,783
"HMI54_015277-T1",19,52,65,70,64,59,449,233,357,44,401,274,338,337
"HMI54_015278-T1",18,24,47,34,62,44,257,98,134,36,247,206,190,199
"HMI54_015279-T1",10,11,28,22,22,23,85,35,128,15,128,75,109,107
"HMI54_015280-T1",0,1,3,2,0,2,54,35,36,8,29,18,37,27
"HMI54_015281-T1",65,181,276,330,260,248,1961,1077,1480,275,1579,1188,1481,1300
"HMI54_015284-T1",8,17,32,20,30,19,41,31,131,18,135,93,77,92
"HMI54_015285-T1",14,88,93,82,104,90,135,52,433,49,488,326,406,373
"HMI54_015286-T1",624,1391,1261,1232,1943,1828,1495,724,3323,385,4400,3135,3303,3559
"HMI54_015287-T1",2,8,7,9,15,8,18,10,33,10,54,41,26,32
"HMI54_015288-T1",536,1227,942,1223,1773,1586,906,375,1226,248,1860,1314,1598,1516
"HMI54_015289-T1",45,79.5699,112.482,127.088,117.83,143.983,1012.96,553.013,596.134,81.64,641.815,370.923,462.134,482.554
"HMI54_015290-T1",104,308,282,285,388,354,2668,1324,662,91,1144,835,1123,973
"HMI54_015301-T1",79,306,216,229,412,324,725,358,380,65,968,689,582,972
"HMI54_015302-T1",0,4,20,11,8,10,123,58,155,40,303,259,311,498
"HMI54_015303-T1",9,34,49,41,66,63,230,133,357,83,554,442,470,561
"HMI54_015304-T1",19,37,24,20,20,29,60,22,296,50,451,325,334,383
"HMI54_015305-T1",240,450,384,501,607,604,423,283,477,98,768,512,519,695
"HMI54_015306-T1",45,107,93,82,172,125,635,327,181,66,557,399,325,473
"HMI54_015307-T1",69,209,237,220,279,257,1241,545,624,100,1049,706,854,799
"HMI54_015308-T1",40,74,91,96,127,145,780,444,298,50,547,430,354,395
"HMI54_015309-T1",15,43,72,84,32,42,563,271,602,122,871,555,753,815
"HMI54_015310-T1",54,167,106,98,177,213,956,468,308,58,490,380,407,714
"HMI54_015317-T1",1,0,5,2,1,0,20,7,178,21,279,223,238,323
"HMI54_015319-T1",65,132,125,172.539,182.459,196,186,97,331,69.8492,448.816,368,399.477,690.025
"HMI54_015320-T1",0,0,0,0,0,0,1,1,1,0,0,0,0,0
"HMI54_015321-T1",29,57,97,91,92,60,685,271,226,32,264,195,306,304
"HMI54_015322-T1",12,50,75,69,50,33,215,89,394,33,397,324,328,327
"HMI54_015324-T1",26,82,73,78,146,126,465,234,240,31,367,306,307,522
"HMI54_015325-T1",2,6,4,13,4,15,38,10,172,31,219,154,206,223
"HMI54_015326-T1",41,68,96.3458,65,101,124,1105,621,255,49,252,158,192,250
"HMI54_015327-T1",34.2336,131,105.33,105.857,143.233,138.488,406.788,229.099,410.346,75,602.295,516,495.105,816.114
"HMI54_015338-T1",57,129,186,213,210,186,256,117,484,69,736,479,453,534
"HMI54_015346-T1",0,0,2,4,1,2,69,39,37,10,49,32,33,62
"HMI54_015347-T1",312,760,820,946,1014,972,818,364,1978,381,1586,1009,1985,1451
"HMI54_015348-T1",2,0,0,0,2,2,0,1,1,0,1,4,4,5
"HMI54_015349-T1",4,8,4,1,11,17,7,4,111,8,283,223,191,198
"HMI54_015351-T1",44,117,94,84,212,209,781,387,290,38,463,320,365,431
"HMI54_015358-T1",20,82,48,77,89,89,213,118,164,39,262,213,169,172
"HMI54_015359-T1",74,231,164,155,326,249,1419,657,435,77,715,496,416,557
"HMI54_015360-T1",39,108,100,110,202,127,204,111,328,51,362,298,266,316
"HMI54_015361-T1",154,346,318,334,525,488,1214,664,657,87,1079,808,881,1025
"HMI54_015362-T1",56,217,134,171,212,203,1362,738,652,130,770,543,523,783
"HMI54_015364-T1",6.48024,38.4797,27.192,47.7357,47.3708,63.2585,181.645,97.2582,21.3338,6.54072,117.503,84.5484,104.963,163.11
"HMI54_015365-T1",16,33,62,46,50,55,242,105,213,36,235,144,168,128
"HMI54_015366-T1",33,122,76,120,109,88,39,22,297,28,302,236,250,411
"HMI54_015367-T1",95,245,420,623,274,187,94,32,76,19,39,31,25,18
"HMI54_015368-T1",44,146,110,83,172,184,296,122,350,58,461,375,338,424
"HMI54_015369-T1",393,1225,819,801,1575,1468,3635,1864,2513,407,5389,3939,3344,5462
"HMI54_015382-T1",93,187,159,186,309,308,420,223,815,195,1641,1208,1458,2266
"HMI54_015438-T1",65,264.297,196.066,232,340.051,306,872.1,546.059,211.021,47.0533,388,241.171,276,195.04
"HMI54_015439-T1",115,273,339,315,372,383,2325,1378,1070,144,1395,987,1189,1392
"HMI54_015440-T1",33.9734,82.737,72.2312,118.281,120.232,92.5584,281.15,111.563,352.017,74.8208,477.893,325.634,305.125,380.722
"HMI54_015441-T1",376,1083,535,542,1381,1325,260,172,378,108,589,413,441,646
"HMI54_015442-T1",6,17,12,12,15,16,50,22,57,10,72,54,76,72
"HMI54_015444-T1",5,15,19,17,18,14,85,40,125,18,113,84,92,166
"HMI54_015445-T1",34,118,201,194,146,160,524,290,1412,225,1612,1219,1177,1468
"HMI54_015446-T1",0,0,3,5,1,2,20,17,101,16,149,84,84,126
"HMI54_015447-T1",1,4,4,2,1,1,1,1,5,2,22,16,10,9
"HMI54_015448-T1",3.25892,20.289,3.90947,10.5947,9.45731,5.7622,70.5497,41.7057,40.3201,5.22942,60.8338,36.6859,66.7418,50.3187
"HMI54_015453-T1",287,1469,843,1015.13,1329.6,1330.68,1488,776,1008,206,1612,1012,1201,1118.12
"HMI54_015457-T1",1.9144,16.6041,34.3428,30.1811,21.936,27.6117,75.962,54.1038,50.9638,1.423,92.0671,66.9641,50.2042,133.781
"HMI54_015458-T1",35,112,209,238,138,135,5290,2679,734,175,1041,730,1097,1019
"HMI54_015460-T1",0,2,0,0,0,1,5,5,1,0,4,23,9,13
"HMI54_015461-T1",123,309,320,306,538,471,745,322,600,82,921,658,710,1223
"HMI54_015463-T1",3,29.2515,33,31,26,48.1854,299.094,141,199,46,243,181,166,278
"HMI54_015476-T1",3,1,34,6,10,10,153,83,271,51,494,329,322,499
"HMI54_015477-T1",20,71,110,130,103,108,517,300,486,115,562,390,460,409
"HMI54_015478-T1",5,19,15,31,30,24,49,26,195,43,212,160,158,294
"HMI54_015479-T1",1,2,0,3,0,4,11,5,227,43,482,334,308,294
"HMI54_015480-T1",0,0,0,0,0,0,0,0,0,0,0,5.69576,6.79414,0
"HMI54_015481-T1",1,0,1,1,0,0,11,6,2,4,6,6,12,11
"HMI54_015482-T1",5,9,25,19,30,33,80,56,286,36,397,279,361,551
"HMI54_015483-T1",30,60,55,69,90,82,157,61,176,45,286,158,184,199
"HMI54_015484-T1",58,224,222,218,306,245,890,429,655,131,1163,797,857,1128
"HMI54_015485-T1",41,114,85,85,134,134,30,18,107,16,105,85,87,78
"HMI54_015486-T1",104.683,265.579,242.694,266.924,532.352,432.232,226.082,129.619,238.476,57.172,544.499,381.911,414.961,569.035
"HMI54_015487-T1",27,118,116,101,175,122,523,230,265,40,352,220,230,288
"HMI54_015488-T1",1,4,15,12,17,11,71,32,379,74,802,508,563,654
"HMI54_015489-T1",41,106,78.3124,92,159,152,504.135,206,184,52,407,306,341,493
"HMI54_015490-T1",26,120,95,100,155,128,1375,643,390,48,524,356,295,338
"HMI54_015491-T1",32,89,96,92,148,136,298,124,529,59,636,445,483,438
"HMI54_015492-T1",725,1683,1097,950,2613,2404,6034,2936,4037,720,8933,6875,6271,13294
"HMI54_015493-T1",55,126,113,143,178,167,496,217,490,77,710,478.86,455.807,534
"HMI54_015494-T1",64,168,127,132,175,193,847,565,520,109,878,643,582,739
"HMI54_015495-T1",77,167,185,150,272,203,874,355,638,84,865,671,667,888
"HMI54_015496-T1",524,1318,1119,1051,1767,1747,1800,894,2561,404,4214,3000,3202,3811
"HMI54_015497-T1",51,134,134,156,212,151,1604,783,455,92,640,495,560,601
"HMI54_015499-T1",1,0,0,0,0,0,2,1,1,0,3,5,5,2
"HMI54_015500-T1",44,134,174.37,134.325,173.953,193,424.52,264.669,638,90.7522,725.867,495.668,501.544,559.626
"HMI54_015501-T1",53,118,158,154,196,189,2371,1205,712,99,851,624,646,617
"HMI54_015502-T1",0,0,3,2,1,0,98,42,69,21,120,89,88,116
"HMI54_015503-T1",82,212,184,230,245,238,854,382,672,108,816,570,648,587
